Affy drosophila 2	FlyBaseName gene
1634105_s_at	CG41556
	CG40992
	CG41573
	CG41562
	CG40818
1635946_at	CG40625
	CG41622
	CG17925
	CG40958
	CG41563
	CG40609
	CG40601
	CG40682
	CG41564
	CG40600
	CG41566
	CG41074
	CG41568
	CG41569
	CG40871
	CG41582
1625877_s_at	CG41574
	CG41012
	CG40968
	CG40793
	CG40505
	CG41576
	CG41010
	CG40624
	CG40949
1630855_s_at	SteXh:CG42398
	CG40973
	CG41577
	CG41578
	CG41018
	CG41581
	CG41580
	CG41579
	CG40820
	CG40930
	CG40534
1625877_s_at	CG41584
	CG41586
	CG41587
	CG41588
	CG40923
	CG41589
	CG41038
	CG41533
	CG41020
	CG40794
	CG40660
	CG41536
	CG41421
	CG40530
	CG40936
	CG40798
	CG40947
	CG40748
	CG40950
	CG41537
	CG40971
	CG40769
	CG41538
	CG41534
	CG40948
	CG41615
	CG41616
	CG40858
	CG40894
	CG41541
1641339_at	CG40928
	CG40924
	CG40844
	CG41549
	CG40856
	CG40867
	CG41551
	CG40635
	CG41552
	CG40715
	CG41542
	CG40506
	CG41553
	CG41545
	CG41614
	CG40878
	CG40754
	CG41015
	CG40972
	CG40626
	CG40719
	CG40862
	CG40955
	CR40375
	Su(Ste):CR42405
	Su(Ste):CR42406
	Su(Ste):CR42407
	Su(Ste):CR42408
	Su(Ste):CR42409
	Su(Ste):CR42410
	Su(Ste):CR42411
	Su(Ste):CR42412
	Su(Ste):CR42413
	Su(Ste):CR42414
	Su(Ste):CR42415
	Su(Ste):CR42416
	Su(Ste):CR42417
	Su(Ste):CR42418
	Su(Ste):CR42419
	Su(Ste):CR42420
	Su(Ste):CR42421
	Su(Ste):CR42422
	Su(Ste):CR42423
	Su(Ste):CR42424
	Su(Ste):CR42425
	Su(Ste):CR42426
	Su(Ste):CR42427
	Su(Ste):CR42428
	Su(Ste):CR42429
	Su(Ste):CR42430
	Su(Ste):CR42431
	Su(Ste):CR42432
	Su(Ste):CR42433
	Su(Ste):CR42434
	Su(Ste):CR42435
	Su(Ste):CR42436
	Su(Ste):CR42437
	CR40712
	Su(Ste):CR42438
	Su(Ste):CR42439
	Su(Ste):CR42440
	Su(Ste):CR42441
	Su(Ste):CR42442
	Su(Ste):CR42443
	Su(Ste):CR42444
	CR41605
	CR40560
	CR40962
	CR40963
	5.8SrRNA:CR40454
	CR40976
	CR42195
	CR41606
	CR41607
	CR41608
	CR41609
	CR41610
	CR40546
	CR40959
	CR41583
	CR41590
	CR40611
	CR41591
	CR40561
	CR40641
	CR40571
	CR40582
	CR40503
	CR40766
	CR40572
	CR40594
	CR41540
	CR40581
	CR41535
	CR40741
	CR41621
	CR40779
	CR41613
	CR41550
	CR40621
	CR40639
	CR40685
	CR40668
	CR40642
	CR40573
	CR40597
	CR40613
	CR41544
	CR40508
	CR40640
	CR40507
1630934_at	CR41539
	CR41548
	CR40565
	CR41617
	CR40574
	CR40734
	CR41620
	CR40502
	CR40528
	CR40728
	CR41618
	CR40679
	CR40743
	CR41619
	CR40596
	CR41379
1627276_a_at	CR40450
1633444_s_at	CR40450
	CR40847
1638527_a_at	CR41604
	CR41531
1629549_s_at	CR42206
	CR41571
	CR42197
1629119_at	CR42196
1624373_at	CR42205
	CR41612
1629047_at	CR41585
	CR40855
1636521_at	CR40659
	CR40648
1630612_at	CG17636
1632255_s_at	RhoGAP1A
1628462_s_at	RhoGAP1A
1637293_at	CG17707
1631714_a_at	SP71
1625973_a_at	CG3038
1624780_at	G9a
1629796_s_at	CG42376
1626762_s_at	CG42376
1629796_s_at	cin
1626762_s_at	cin
1640159_at	CG13377
	CG13376
1629064_at	ewg
1637705_at	ewg
1624178_s_at	CG3777
1637077_s_at	CG3777
1629828_at	CG13375
1627679_at	CG12470
1631797_at	Or1a
1623949_s_at	CG32816
1633285_at	y
1638596_at	ac
1625273_at	sc
1627194_at	l(1)sc
1633955_at	pcl
1635124_at	ase
1641552_at	Cyp4g1
1626208_at	Exp6
1636730_at	CG13373
1632762_s_at	CG32817
1632762_s_at	CG3176
1628138_s_at	CG18273
1638614_at	CG18273
1640813_at	CG3156
1624521_a_at	CG17896
1625951_at	CG17778
1633733_a_at	svr
	svr
1625951_at	svr
1637548_at	arg
1636615_at	elav
1624656_s_at	CG4293
1624033_at	Appl
1635383_at	vnd
1638759_at	vnd
1637148_at	CG13366
1640958_at	CG13365
1625032_s_at	mod(r)
1624518_at	CG13369
1626443_at	CG13364
1628960_s_at	CG17829
1624019_s_at	RpL36
1636279_at	l(1)1Bi
1639071_a_at	Dredd
1626259_at	su(s)
1632266_at	CG13367
1624478_at	Roc1a
1629866_at	Suv4-20
1625801_s_at	skpA
1628319_s_at	sdk
1634220_at	CG13362
1638223_at	CG13361
1624971_at	CG5254
1637811_s_at	CG5273
1639312_at	RpL22
1626702_at	fz3
1639933_at	tw
1641711_at	CG13360
1634854_at	CG16989
1634629_at	Rbf
1623479_at	Rbf
1634629_at	CG13359
1638666_at	CG13358
1635709_at	CG7359
1630880_at	CG42248
1634090_at	CG42248
1622977_at	CG14635
1634701_at	CG3713
1629100_at	CG14634
1626075_at	CG11664
1632592_a_at	CG14632
1627929_at	CG14632
1629743_at	CG11663
1623320_at	CG3711
1631212_at	MED22
1623554_at	CG3708
1631873_at	CG3708
1631873_at	CG3706
1634236_at	CG32815
1635491_s_at	TRAM
1639850_at	CG3704
1632240_at	mus81
1624554_at	CG3703
1629853_at	CG3699
1628284_at	CG3690
1627174_at	CG18823
1634959_at	TfIIA-S-2
1640803_at	CG14631
1637913_at	CG11638
1632956_at	CG3021
1632288_at	CDC45L
1640167_s_at	CG33082
1625120_at	CG33082
1631337_at	CG33082
1625120_at	CG14630
1629072_at	su(w[a])
	su(w[a])
1629072_at	CG42259
1636804_at	CG14629
1625537_at	CG3655
1639872_at	CG3655
1640887_at	CG14628
1623501_at	eIF4E-7
	CG34320
1634165_at	CG11378
1641290_at	CG11384
1629660_at	CG11379
1628640_at	CG14627
1631624_at	CG14626
1636915_at	CG11380
1626814_at	CG14625
1632992_at	CG11381
1640569_at	CG14624
1637360_at	CG11382
1635368_at	CG11398
1637384_a_at	CG3638
1635368_at	CG3638
1626359_at	CG11403
1637792_at	A3-3
1629947_at	CG32812
1629015_a_at	DAAM
1630628_at	CG18091
1624058_at	fs(1)N
1629922_at	CG11409
1623626_a_at	CG11412
1635290_at	CG11418
1626767_at	Tsp2A
1632318_at	CG12773
1637308_at	CG11417
1638329_at	png
1633097_at	CG14770
1627150_at	CG3056
1629357_s_at	SNF1A
1632803_at	CG3719
1637625_s_at	CG32813
1624881_at	CG11448
1637625_s_at	CG11448
1634163_at	futsch
1639652_at	futsch
1638205_s_at	futsch
1624600_at	futsch
1639131_at	CG14773
1639652_at	Gr2a
1623316_at	CG14785
1639032_at	CG14786
1637145_at	CG14787
1633163_at	l(1)G0431
1629180_at	O-fut2
1635661_at	CG14777
1641587_at	CG14778
1638002_at	CG32808
1628135_s_at	pck
1625712_at	CG14780
1629621_a_at	Rab27
1640362_at	ssp1
1640362_at	CG14782
1637328_at	CG14782
1638847_s_at	sta
1640464_at	Nmdar2
	Nmdar2
1626242_at	CG14795
1629216_at	CG32810
1625211_s_at	CG32810
1632499_at	CG14796
1626996_s_at	br
1637312_a_at	br
1629683_at	br
1636931_at	br
1623139_at	dor
1624552_at	CG3740
1634614_at	hfw
1629389_a_at	CG32809
1640631_at	CG32809
1627544_at	CG14797
1624724_at	b6
1628701_a_at	CG14798
1630918_at	a6
1634953_at	CG3795
1633311_at	Scgdelta
1629361_at	CG14809
1634276_a_at	Adar
1628620_at	CG32806
1625062_a_at	CG32806
1640716_at	CG14810
1636640_at	CG14811
1641057_at	CG14799
1639002_s_at	CG14801
1632389_at	CG14812
1628472_at	deltaCOP
1630316_a_at	CG14814
1638834_a_at	MED18
1633962_a_at	CG14815
1635708_at	CG14803
1634489_at	CG14816
1630839_at	CG14804
1631733_at	CG14817
1627087_at	CG14805
1626544_at	CG14818
1623373_at	CG14806
1638163_a_at	trr
1635103_at	trr
1629936_at	mRpL16
1629020_s_at	arm
1623076_at	CG32803
1631669_at	CG32801
1637602_at	Edem1
1632200_s_at	Edem1
1639185_at	mip130
1636006_at	CG17766
1624008_at	eIF2B-epsilon
1638197_at	CG3573
1624489_a_at	CG11596
1623351_at	CG3857
1632189_at	CG3587
1641392_at	CG3600
1632066_at	Hr4
1632733_at	Hr4
1637390_at	CG4406
1624378_at	east
1635252_a_at	Actn
1622981_at	usp
1640236_at	CG4325
1633112_at	moody
1635767_at	CG4313
1631885_at	CG4290
1636002_at	CG4281
1623766_at	CG14054
1641370_s_at	CG4199
1628965_at	CG4194
1628201_at	CG4061
1636696_at	CG4061
1632089_at	CG4045
1634300_at	CG4025
1633560_at	CG16903
1636598_s_at	Unc-76
1625775_a_at	csw
1626736_at	ph-d
1623441_at	ph-p
1637491_s_at	CG3835
1631588_at	Pgd
1630672_at	bcn92
1636092_a_at	wapl
1629875_a_at	wapl
1629875_a_at	Cyp4d1
1636461_at	CG3630
1641599_at	CG3621
1627180_at	Cyp4d14
1636793_at	Cyp4d2
1640667_at	Cyp4ae1
1637479_at	pn
1623733_at	Nmd3
1631915_at	CG17776
1627632_at	CG17777
1623025_at	CG3457
1631869_at	CG14053
1626727_at	Mct1
1637291_at	CG18031
1632861_at	msta
1637662_at	msta
1631535_at	Vinc
1637297_at	CG14052
1634153_at	CG14052
1638200_at	pcx
1623496_at	kz
1630806_at	fs(1)K10
1630077_at	fs(1)K10
1630077_at	Or2a
1635659_at	crn
1623743_at	CG3191
1639897_at	CG3091
1630447_at	CG3078
1631083_at	l(1)G0144
1637494_at	CG3071
1637905_s_at	CG2924
1628194_at	CG2918
	CG34333
1630025_at	CG2865
	CG34052
1624701_at	CG14050
1640548_at	CG2854
1640719_at	CG33218
1636242_at	Ilp6
1627470_at	phl
1639171_at	mRpL14
1631779_s_at	ptr
1627233_at	CG14047
1635373_at	CG14045
1624501_at	CG12496
1623700_at	CG32797
1638597_s_at	CG32797
1629953_at	gt
1632684_s_at	gt
1626534_at	tko
1628774_a_at	boi
1640317_at	z
1640223_a_at	trol
1641442_a_at	trol
1640189_at	trol
1625116_at	trol
1626875_at	pdfr
1635610_at	CG8310
1641362_at	CG13759
1639846_at	CG13760
1640099_at	wds
1634558_s_at	egh
1631621_s_at	egh
1640099_at	egh
1624632_at	Klp3A
1634604_at	mit(1)15
1635664_at	Bzd
1638883_at	CG8636
1628184_at	Tsp3A
1628623_at	CG9904
1623613_at	CG13762
1631334_at	CG10260
1630774_s_at	sgg
1631334_at	sgg
1623084_at	sgg
1638386_at	HLH3B
1631480_at	CG2652
1638452_at	per
1638856_at	CG2650
1626460_at	CG2658
1639999_at	CG2662
1639215_at	Csat
1630395_at	eIF2B-beta
1630821_at	CG2680
1625954_at	CG2681
1629864_at	CG2685
1633835_s_at	CG2694
1626169_at	CG2701
1624187_at	fs(1)Yb
1639097_at	fs(1)Ya
1631716_at	CG2709
1634748_at	dwg
1627919_at	ttm50
1631133_at	CG2712
1641644_s_at	crm
1638808_at	Syx4
1634922_s_at	CG32795
1624393_at	w
1637447_at	CG12498
1634632_at	CG14416
1630875_at	CG14417
1626685_at	CG14418
1641307_at	CG14419
1635032_a_at	CG3526
1630288_a_at	CG3588
1627644_a_at	CG3588
1633408_at	CG14424
1623680_at	CG32793
1635658_at	CG3592
1630442_at	CG3598
1629224_at	CG14420
1625818_at	CG14421
1640819_at	CG14422
1636452_at	CG14423
1631052_at	CG17959
1639654_at	CG3603
1625366_at	rst
1630489_at	CG4116
1633888_s_at	kirre
1634576_at	N
1625345_at	CG18508
1639210_at	Fcp3C
1641648_at	CG3939
1624686_a_at	dnc
1641229_at	CG14265
1628473_at	ng2
1626826_s_at	ng2
1625294_at	ng3
1626826_s_at	ng1
1624534_at	ng1
1631353_at	ng4
1628633_at	Pig1
1626630_at	Sgs4
1627457_at	CG10793
1625856_at	dm
1630001_at	CG12535
1635794_a_at	CG12535
1636368_at	CG14269
1629653_at	CG16782
1624307_at	CG10801
1633450_at	CG16781
1630969_s_at	CG12206
1632629_a_at	CG10804
1633355_at	CG10802
1637623_at	CG14270
1629471_at	CG10803
1623694_at	Gas8
1633062_at	CG32791
1627010_s_at	CG13021
	CG34335
1640027_a_at	CG32792
1638849_a_at	CG2875
1624169_at	AlstR
1629186_a_at	AlstR
1624169_at	Ilp7
1640791_at	Parg
1634131_s_at	Mnt
1640377_s_at	Rala
	tlk
1629156_at	tlk
1634754_at	tlk
1623408_s_at	CG2947
1624373_at	Crg-1
1639841_at	CG42499
1629119_at	CG33221
1623408_s_at	CG32789
1639080_at	fd3F
1639841_at	CG32779
1626919_at	ec
1631485_a_at	ec
1633095_at	ec
1635170_at	CG2901
1634074_a_at	yin
	CG34336
1624796_at	CG2930
1627277_s_at	CG2930
1633535_at	VhaAC39
1624245_at	CG15239
1626015_s_at	CG32776
1633281_at	CG32776
1633692_at	CG15240
1627822_at	CG2938
1636371_at	CG2941
1628362_s_at	CG2941
1628362_s_at	CG32786
1628362_s_at	CG32783
1631868_at	Vap-33-1
1635954_at	lva
1633363_at	CG6428
1639042_at	CG6414
1637925_at	CG32790
1624909_at	CG32778
1640947_at	CG15376
1639536_at	CG6379
1627904_at	CG15375
1623485_at	Xpac
1625107_at	brn
1632105_a_at	cib
1624931_at	cib
1637489_at	CG6133
1629666_at	dgt4
1635824_at	Tip60
1639405_at	CG4857
1637827_at	GlcAT-I
1624774_a_at	Fas2
1630160_at	Fas2
1638956_at	Fas2
1640163_at	Fas2
1631343_at	CG15571
1634154_at	CG15570
1632351_at	Femcoat
1624810_at	CG32774
1638640_at	CG15576
1638677_at	CG12691
1625351_at	CG15572
1625863_at	CG15577
1640699_at	CG15578
1625777_at	CG12692
1637476_at	CG15579
1624320_at	mei-9
1630632_s_at	CG2982
1623683_at	mRpL33
1636576_s_at	norpA
1640040_at	CG12693
1633964_at	CG3626
1638916_at	CG12688
1631038_at	CG32773
1637049_at	bi
1634415_at	CG12685
1624850_at	CG3556
1634289_at	rb
1623771_at	CHOp24
1626552_at	CG3568
1626375_a_at	Usf
1639393_at	Usf
1636535_at	CG15912
1629013_at	CG11436
1629662_at	CG3527
1627789_at	CG11444
1633842_at	CG3546
1639324_at	CG12684
1622949_at	peb
1625734_at	CG12184
1637361_a_at	CG12179
1628732_at	pon
1624739_at	CG3081
1638443_at	CG3062
1628371_at	HLH4C
1640007_at	mRpL30
1628831_at	torp4a
1636071_a_at	Cbp80
1623101_at	Cbp80
1641512_at	CG15473
1627406_at	CG3009
1629844_s_at	rap
1631320_at	Pp2C1
1623073_s_at	ctp
1634599_s_at	ctp
1635253_a_at	l(1)G0334
1629402_at	CG7024
1632899_s_at	CG6986
1628700_at	CG15472
1630486_at	Bteb2
1633057_at	CG2871
1633128_at	CG15471
1625399_at	CG6978
1623346_at	CG2861
1631068_a_at	CG2861
1629349_at	CG12682
1633596_at	CG12681
1635710_at	CG15470
1640087_at	CG32771
1625151_at	CG32770
1637003_at	CG6927
1635407_at	CG32772
1629746_at	CG4041
1633005_at	CG6903
1629681_x_at	CG4068
1631741_a_at	Ptp4E
1627599_at	Ptp4E
1637627_at	Ptp4E
1632999_at	SIP3
1637549_at	CG12680
1627259_a_at	ovo
1633444_s_at	CG32767
1627122_at	CG32767
1640258_at	rg
1628143_a_at	rg
1623921_at	rg
1627401_at	CG6789
1627082_at	CG15465
1632492_at	CG5062
1630980_at	CG15464
1631432_at	CG15786
1625469_at	CG3323
1636392_at	CG15785
1629163_at	CG17764
1630144_at	Cdk7
1634194_at	snf
1627105_at	TrxT
1636303_at	dhd
1635833_at	CG4198
1630847_at	CG15930
1629933_at	Sas10
1638803_at	Rnp4F
1635234_at	Mcm3
1640604_at	CG3309
1626675_at	XRCC1
1641460_at	CanB
1625065_s_at	SK
1624040_at	SK
1635657_s_at	SK
1627752_s_at	SK
1639528_at	CG3252
1633412_s_at	yu
1640240_s_at	CG4165
1626783_at	CG16756
1640884_at	CG15784
1623478_at	SPR
1639642_a_at	CG3239
1630192_at	CG32762
1625660_at	CG4151
1631315_at	CG12730
1626809_at	CG33980
1634679_at	CG33980
1630552_at	CG33980
1623729_at	CG4136
1638944_at	CG34435
1635160_at	CG34434
1623645_a_at	RhoGAP5A
1631832_at	Mlc-c
1625446_at	l(1)G0045
1627652_at	CG42492
1631554_at	CG42492
1627920_at	CG42265
1623161_at	CG42265
1627918_at	CG42265
1623881_s_at	Sirt4
1632051_at	CG4119
1639629_at	Rab-RP4
1635917_at	RpL35
1626209_a_at	RpL35
1627206_at	RpL35
1625691_at	Tre1
1632407_at	Tre
1636936_at	CG42449
1638230_at	CG3160
1625532_at	cv
1639993_at	CG3149
1626383_at	CG4096
1632342_a_at	CG33080
1637506_at	CG32758
1627179_s_at	CG32758
1637326_at	CG15773
1628824_s_at	l(1)G0060
1636909_at	CG4078
1640707_at	CG15772
1628798_at	lin-52
1631399_a_at	CG15771
1631118_s_at	MAPk-Ak2
1629999_at	CG15770
1637432_at	CG3097
1624708_at	CG42264
1628532_at	CG42264
1624088_at	CG3108
1623685_at	CG4064
1629701_at	CG15767
1641513_at	CG12239
1640226_at	Cpr5C
1637809_at	CG18341
1636553_at	CG15766
1638136_at	CG15765
1625715_at	CG11462
1625900_at	CG12729
1623879_at	CG15764
1632828_at	CG3033
1633429_at	mof
1638758_at	CG3016
1637739_at	CG16721
AFFX-r2-Dros-Act5C-5	Act5C
AFFX-r2-Dros-Act5C-3	Act5C
AFFX-r2-Dros-Act5C-M	Act5C
1626163_s_at	Act5C
1637829_at	CG4020
1634451_at	CG12236
1624189_at	CG12236
1640594_at	CG3011
1630308_at	CG3726
1633728_at	CG12728
1628338_at	CG32756
1627432_at	CG6041
1632474_at	CG32755
1638039_at	CG6048
1623298_at	CG6067
1634349_at	fs(1)M3
1639106_at	Grip
1627287_at	CG5966
1637635_at	CG4766
1628477_s_at	mab-21
1628341_at	mab-21
1635811_at	rux
1627443_at	CG5941
1631870_at	CG5937
1633783_a_at	CG5921
1636429_at	CG5928
1631285_at	Tsp5D
1635086_at	CG4666
1640206_at	CG4660
1630756_at	Mipp2
1631177_at	raptor
1639483_s_at	Nep1
1630042_at	Ca-alpha1T
1634445_at	CG32750
1630310_at	CG32751
1636507_at	vanin-like
1627262_at	Btd
1634675_s_at	CG3774
1624065_at	sqh
1624925_at	CG14446
1631403_at	CG14445
1635652_at	CG3585
1640660_at	Spx
1629286_s_at	Lag1
1636231_at	CG3781
1634924_at	Spt6
1638923_at	CG3566
1623505_s_at	Ubi-p5E
1630005_at	Ubi-p5E
1629218_at	Top3beta
1634282_s_at	Top3beta
1630086_at	wuho
1640710_at	Rpt4
1633845_at	CG15896
1629687_s_at	CG15892
1629687_s_at	CG15891
1629133_at	CG3815
1629246_at	CG12219
1628388_at	CG3823
1632075_at	CG15894
1623592_at	CG15894
1627270_at	CG42240
1633814_at	CG3842
1630369_a_at	CG3847
1627629_at	CG3446
1623252_a_at	kdn
1633458_at	swa
1625464_at	Marf
1636945_at	PpV
	CG33664
	CG33669
	CG33668
1640438_at	CG42340
1634059_at	CG42340
	CG33667
	CG33666
	CG33665
1638889_at	CG3918
1639994_at	CG3342
1637872_at	Spat
1639893_s_at	RpL7A
1626617_at	dx
	CG34417
1638063_at	CG34417
1628465_a_at	CG34417
1636450_at	CG34417
1631206_a_at	CG17717
1631412_at	Pat1
1631407_a_at	APC7
1626090_at	CG3973
1631407_a_at	CG3973
1641583_at	CG14443
1623702_at	CG3226
1639411_at	l(1)G0148
1631813_at	CG3224
1629938_at	Ctr1A
1625927_at	CG3198
1638575_at	Mcm6
1630698_at	CG3192
1635025_a_at	l(1)G0255
1637633_at	CG4095
1637633_at	Pink1
1639403_s_at	Pink1
1631598_at	CG3184
1628324_at	CG14442
1624659_at	CG32741
1636107_at	CG14440
1630906_at	CG14441
1641320_s_at	CG3168
1628028_s_at	RpL17
1627293_at	CG14439
1623386_s_at	CG14438
1635151_at	COQ7
1635403_at	shf
1633115_a_at	C3G
1640369_at	C3G
1641620_s_at	pod1
1625881_at	iav
1634101_at	CG3075
1632521_at	CG4542
1632190_at	CG4542
1632521_at	Atx-1
1632190_at	Atx-1
1635062_at	Smg1
1641271_at	CG12796
1627565_at	CG14435
1625546_at	CG4557
1629894_at	Cht11
1639795_at	CG4558
1631048_at	CG14434
1638165_s_at	CG33692
1638165_s_at	CG33691
1632684_s_at	CG4575
1638597_s_at	CG32733
1632261_at	CG32732
1623562_at	CG14431
1640002_at	CG4586
1626579_at	CG3040
1628323_s_at	ogre
1627319_at	CG14430
1638225_a_at	inx7
1636858_at	inx7
1640798_a_at	inx2
1636858_at	cm
1634582_at	CG32736
1630983_s_at	CG32736
1634582_at	CG42308
1630983_s_at	CG42308
1628124_at	CG3032
1623109_at	CG4593
1627548_at	CG12541
1639473_at	CG12541
1627411_at	CG14427
1630890_at	nullo
1631561_s_at	CG4607
1632915_s_at	Sxl
1625620_a_at	Sxl
1634337_s_at	Sxl
1625620_a_at	CG14425
1635681_at	CG14425
1635681_at	CG4615
1627052_at	CG4617
1635581_at	CG8300
1631777_a_at	fz4
1639550_a_at	CG9650
1625641_s_at	CG9650
1627630_s_at	CG9650
1638870_at	CG1958
1634824_a_at	CG1677
1635215_at	CG2059
1628148_at	unc-119
	brk
1641621_at	Atg5
1635618_at	Dok
1639191_at	CG18155
1636840_at	CBP
1627008_at	CG15034
1636442_at	CG1999
1630458_at	CheA7a
1641720_at	CG15035
1623046_at	CG32727
1626204_at	CG42246
1635458_at	CG34337
1633432_at	CG9657
1637931_at	CG15036
1627529_at	CG32726
1629474_at	CG11368
1625822_at	CG32719
1633509_at	CG32720
1627286_at	CG11369
1640487_at	CG12689
	ct
1625385_at	ct
1637670_s_at	CHES-1-like
1629295_at	CHES-1-like
1623860_at	CG15478
1640173_at	Hira
1629337_at	NELF-B
1632471_at	CG12155
1629629_at	Pdp
1628482_at	Rab39
1624205_at	Tom40
1625305_at	CG12663
1634907_s_at	CG34338
1632842_at	CG34338
1631267_at	CG32718
1641185_at	CG1402
1638483_at	CG10920
1632250_at	CG1409
1640018_at	CG15326
1641158_a_at	dec-1
1627175_at	CG15324
1636032_at	CG42294
	CG42293
	CG42292
1622987_at	CG15325
1638717_at	CG10932
1637523_at	Nek2
1638721_s_at	CG18624
1622968_at	p115
1626924_a_at	RpS6
1640145_at	bys
1633185_at	dpr14
1635088_at	CG1444
1635088_at	CG1514
1626683_at	CG1514
1628036_at	hdm
1640976_at	l(1)G0155
1624719_at	CG10777
1630701_at	CG10778
1624564_s_at	RpS14a
1624337_at	RpS14b
1624967_at	CG1530
1626411_at	l(1)G0193
1636316_a_at	CG1531
1629634_at	CG1531
1627619_at	CG15332
1633615_at	CG15330
1631499_a_at	sws
1622932_s_at	sn
1627317_a_at	Tbh
1623340_at	CG15333
1629106_at	CG2233
1635367_at	fs(1)h
1625127_at	fs(1)h
1634649_at	mys
1639245_x_at	mys
1631256_at	Upf2
1641335_at	CG1571
1626503_at	CG2254
1628078_at	CG2256
1629843_s_at	Ubc-E2H
1625362_at	CG2258
1629104_at	CG2258
1625362_at	Gclc
1628283_at	CG1575
1636433_at	CG2260
1627351_at	CG15335
1635358_at	CG2116
1637127_at	CG10958
1631576_at	CG2120
1628706_at	Smox
1629290_at	Smox
1628706_at	CG17982
1624280_at	CG2263
1632970_at	CG2129
1632837_at	CG2129
1632970_at	CG15336
1632913_at	CG10959
1625454_at	Gbeta5
1631964_at	CG18262
1637682_at	Traf6
1628080_at	GIIIspla2
1628526_at	CG15337
1633158_at	CG10761
1629830_at	Or7a
1634365_at	CG2278
1637966_at	slpr
1631568_a_at	sdt
1631732_s_at	sdt
1635615_at	sdt
1623665_at	sdt
1635004_at	sdt
1633721_at	sdt
1639290_at	sdt
1641703_at	CG2147
1627015_at	sni
1641487_a_at	Trxr-1
1638593_a_at	ND75
1640952_at	CG1632
1641082_at	Corp
1636702_at	CG15343
1624943_at	CG1636
1629258_at	nAcRalpha-7E
1625670_at	CG1387
1628199_at	CG15345
1638135_at	CG10555
1636322_at	CG11190
1628974_at	CG32711
1633231_a_at	Trf2
1624884_at	CG32712
1624884_at	CG12125
1630795_at	CG12125
1637531_at	CG1440
1638522_at	CG12123
1640607_at	org-1
1633593_s_at	CG32713
1623761_at	CG15347
1632816_at	Es2
1632179_at	Sptr
1633593_s_at	CG33223
1635987_at	CG12116
1633465_at	Cp7Fa
1637731_at	Cp7Fa
1641211_at	Cp7Fb
1633465_at	Cp7Fb
1637261_at	Cp7Fc
1636228_at	Cp36
1626103_at	Cp38
1641484_a_at	otu
1628563_at	CG33181
1634670_at	CG33181
1636146_at	Nrg
1637463_a_at	Nrg
1626001_at	Nrg
1641605_at	PIP82
1629198_at	l(1)G0095
1632656_at	CG12112
1629310_at	CG11265
1636963_at	CG12111
1631650_a_at	spirit
1632774_s_at	CG12065
1626154_at	CG12081
1640393_s_at	CG12659
1627612_a_at	Crag
1635702_a_at	Caf1-180
1626946_at	oc
1629793_at	CG12772
1633847_at	CG11284
1637608_at	Ppt1
1636807_at	Ogg1
1626890_at	CG11294
1640957_at	Hexo2
1637125_at	CG2004
1629950_at	CG1785
1631248_at	l(1)G0020
1633091_at	CG1789
1633262_s_at	Lim1
1629733_at	Lim1
1633824_at	CG32710
1640829_at	CG12075
1632062_s_at	CG12075
1633074_a_at	Moe
1633740_at	CG1885
1625046_at	Rbm13
1633549_s_at	e(r)
1635851_at	CG15352
1641349_at	rdgA
1628730_at	rdgA
1625924_at	CG12661
1622908_a_at	CG10962
1628935_at	CG10962
1639009_at	CG10962
1640682_at	CG12662
1637594_at	CG15364
1637594_at	CG42388
1627173_at	CG42388
1628695_at	CG42388
1628695_at	CG33224
1627173_at	CG4040
1638490_at	CG15365
1641011_at	CG10970
1631121_at	CG10970
1631121_at	CG7267
1635287_at	CG15366
1624103_at	CG7246
1635799_at	HP1b
1637244_at	APC4
1631251_at	CG32708
1641232_s_at	CG32706
1641232_s_at	CG6999
1630408_s_at	CG7033
1641396_a_at	CG7766
	CG7766
1637100_at	Bx42
1632630_at	CG7039
1634294_s_at	AP-1gamma
1625249_at	fend
1639672_at	CG7065
1639567_at	fh
1631677_at	dalao
1623222_s_at	His3.3B
1641149_at	CG11042
1625055_at	Ost48
1628111_at	Dip1
1625847_at	CG9034
1633381_at	Zpr1
1634020_at	mei-P26
1626342_at	CG12115
1634076_at	CG12057
1638297_at	CG12056
1630523_at	CG12106
1631351_s_at	CG12118
1625686_s_at	su(r)
1630034_at	CG12119
1631115_at	Obp8a
1624170_at	CG15368
1639982_at	CG15369
1638505_at	t
1628095_at	CG15370
1624233_at	Gr8a
1632894_at	CG12121
1631659_at	CG32704
1641346_at	CG12124
1630090_at	mxc
1629036_at	amx
1626006_at	Dsor1
1638327_a_at	CG17754
1628712_at	CG17754
1637504_at	CG17754
1630753_at	ric8a
1629865_s_at	ric8a
1636384_at	CG32703
1631166_at	CG17440
1627002_at	CG17446
1637911_at	CG16892
1639771_at	c11.1
1633299_at	lz
1627616_at	c12.1
1639233_at	c12.2
1640048_s_at	CG34449
1626550_at	CG34449
	CG34449
	CG34450
1628956_at	BCL7-like
1641272_at	CG34352
1628656_at	CG34352
1626356_s_at	CG34339
1628771_s_at	CG32700
1626456_at	CG32700
1634018_at	CG34028
1625886_s_at	CG34028
1636470_at	CG34026
1626456_at	l(1)G0320
1624792_at	RpS28b
1639941_at	CG15317
1641037_at	CG32702
1624210_at	CG32699
1626216_at	CG42395
1625638_a_at	Hex-A
1625681_at	Gga
1628483_at	CG3004
1622945_a_at	Aats-lys
1640891_at	CG3003
1630123_at	CG3099
1633682_a_at	l(1)G0232
